frente_m,log_area,area_const_m2,pendiente_grados,predio_join
False,False,False,False,5158384
False,False,False,False,5158465
False,False,False,False,5158662
False,False,False,False,5158861
False,False,False,False,5190550
False,False,False,False,5191157
False,False,False,False,5191794
False,False,False,False,5192028
False,False,False,False,5194478
False,False,False,False,5196928
False,False,False,False,5197703
False,False,False,False,5199288
False,False,False,False,5200717
False,False,False,False,5200788
False,False,False,False,5200852
False,False,False,False,5201568
False,False,False,False,5202326
False,False,False,False,5202552
False,False,False,False,5202779
False,False,False,False,5202989
False,False,False,False,5204808
False,False,False,False,5206147
False,False,False,False,5206937
False,False,False,False,5207431
False,False,False,False,5208408
False,False,False,False,5299901
False,False,False,False,5301327
False,False,False,False,5301474
False,False,False,False,5301574
True,True,True,False,5324272
False,False,False,False,5324596
False,False,False,False,5326562
False,False,False,False,5326715
False,False,False,False,5326728
False,False,False,False,5328013
False,False,False,False,5330321
False,False,False,False,5330386
False,False,False,False,5330401
False,False,False,False,5330826
False,False,False,True,5334617
False,False,False,False,5334639
False,False,False,False,5334701
False,False,False,False,5334826
False,False,False,False,5335360
False,False,False,False,5438332
False,False,False,False,5548257
False,False,False,False,5549258
False,False,False,False,5550051
False,False,False,False,5551378
False,False,False,False,5551539
True,True,True,False,5553285
True,True,True,False,5553321
False,False,False,False,5553570
False,False,False,False,5553732
False,False,False,False,5553735
False,False,False,False,5554414
False,False,False,False,5556192
False,False,False,False,5556938
False,False,False,False,5556978
False,False,False,False,5557259
False,False,False,False,5557363
False,False,False,False,5557787
False,False,False,False,5558113
False,False,False,False,5558803
False,False,False,False,5559609
False,False,False,False,5559671
False,False,False,False,5560005
False,False,False,False,5561165
False,False,False,False,5561471
False,False,False,False,5561668
False,False,False,False,5603665
False,False,False,False,5604815
False,False,False,False,5604975
False,False,False,False,5605496
False,False,False,False,5605952
False,False,False,False,5605997
False,False,False,False,5606681
False,False,False,False,5606779
False,False,False,False,5607035
False,False,False,False,5607526
False,False,False,False,5607527
False,False,False,False,5607592
False,False,False,False,5607606
False,False,False,False,5607607
True,True,True,True,5607623
False,False,False,False,5607633
False,False,False,False,5607891
False,False,False,False,5782092
False,False,False,False,5782183
False,False,False,False,5782193
False,False,False,False,5782194
False,False,False,False,5782224
False,False,False,False,5782230
False,False,False,False,5782934
False,False,False,False,5782960
False,False,False,False,5782979
False,False,False,False,5783023
False,False,False,False,5783165
False,False,False,False,5783199
False,False,False,False,5783453
False,False,False,False,5783963
False,False,False,False,5784109
False,False,False,False,5784130
False,False,False,False,5784411
False,False,False,False,5784413
False,False,False,False,5784423
False,False,False,False,5784438
False,False,False,True,5784544
False,False,False,False,5784750
False,False,False,False,5785087
False,False,False,False,5785114
False,False,False,False,5785147
False,False,False,False,5785212
False,False,False,False,5785849
False,False,False,False,5786699
False,False,False,False,5787113
False,False,False,False,5787117
False,False,False,False,5787118
False,False,False,False,5787455
False,False,False,False,5787853
False,False,False,False,5787869
False,False,False,False,5787878
False,False,False,False,5787888
False,False,False,False,5787905
False,False,False,False,5788559
False,False,False,False,5788677
False,False,False,False,5791458
False,False,False,False,5791569
False,False,False,False,5792715
False,False,False,False,5793164
False,False,False,False,5793482
False,False,False,False,5793930
False,False,False,False,5793931
False,False,False,False,5793934
False,False,False,False,5794105
False,False,False,False,5794267
False,False,False,False,5795605
False,False,False,False,5795664
False,False,False,False,5795668
False,False,False,False,5795961
False,False,False,False,5796315
False,False,False,False,5796874
False,False,False,False,5796972
False,False,False,False,5796974
False,False,False,False,5798067
False,False,False,False,5798403
False,False,False,False,5798411
True,True,True,True,5798412
False,False,False,False,5798868
False,False,False,False,5800342
True,True,True,True,7849459
True,True,True,True,3310319034
